"Quarterly Reviews of Biology","Q. Rev. Biol.",""
"Quarterly Reviews of Biophysics","Q. Rev. Biophys.",""
"Quarterly Reviews on Drug Metabolism and Drug Interactions","Q. Rev. Drug Metab. Drug Interact.",""
"Quarterly Reviews, Chemical Society","Q. Rev. Chem. Soc.",""
"Quarternary International","Quart. Int.",""
"Quaternary Geochronology","Quat. Geochronol.",""
"Quaternary International","Quat. Int.",""
"Quaternary Research","Quat. Res.",""
"Quaternary Science Reviews","Quat. Sci. Rev.",""
"Queen's gazette","Queens Gazette",""
"Queen's law journal","Queens Law J",""
"Queen's nursing journal","Queens Nurs J",""
"Queen's quarterly","Queen's Q",""
"Queens Nursing Journal","Queens Nurs. J.",""
"Queensland Nurse","Qld. Nurse",""
"Queensland Nurses Journal","Qld. Nurses J.",""
"Quellen und Forschungen aus italienischen Archiven und Bibliotheken","Quellen Forsch Ital Arch Bibl",""
"Quellen und Studien zur Geschichte der Pharmazie","Quellen Stud Gesch Pharm",""
"Quercy recherche","Quercy Rech",""
"Quest (Grand Rapids, Mich.)","Quest",""
"Quimica Analitica","Quim. Anal. (Barcelona)",""
"Quimica no Brasil","Quim. Bras.",""
"Quimica Nova","Quim. Nova",""
"Quinnipiac health law journal","Quinnipiac Health Law J",""
"Quintessence International","Quintessence Int.",""
"Quintessence international (Berlin, Germany : 1985)","Quintessence Int",""
"Quintessence international, dental digest","Quintessence Int Dent Dig",""
"Quintessence International. Edition Francaise","Quintessence Int. [Fr.]",""
"Quintessence of Dental Technology","Quintessence Dent. Technol.",""
"Quintessencia","Quintessencia",""
"Quintessencia de Protese de Laboratorio","Quintessencia Protese Lab.",""
"Quintessenz","Quintessenz",""
"Quintessenz der Zahntechnik","Quintessenz Zahntech.",""
"Quintessenz Journal","Quintessenz J.",""
"Quintessenz-Impulse","Quintessenz. Impulse",""
"Quintessenz-Impulse : magazin fur Kommunikation & Praxismanagement","Quintessenz Impulse",""
"Quintessenza","Quintessenza",""
"Quinto centenario","Quinto Cent",""
"Quipu","Quipu",""
"R & S report. Hawaii. Dept. of Health. Research and Statistics Office","R S Rep",""
"R.I. Medical Journal","R. I. Med. J.",""
"Race & class","Race Cl",""
"Radiation and Environmental Biophysics","Radiat. Environ. Biophys.",""
"Radiation Biology","Radiat. Biol.",""
"Radiation Data and Reports","Radiat. Data Rep.",""
"Radiation Effects","Radiat. Eff.",""
"Radiation Effects and Defects in Solids","Radiat. Eff. Defects Solids",""
"Radiation Measurements","Radiat. Meas.",""
"Radiation Medicine","Radiat. Med.",""
"Radiation oncology (London, England)","Radiat Oncol",""
"Radiation Oncology Investigations","Radiat. Oncol. Investig.",""
"Radiation Physics and Chemistry","Radiat. Phys. Chem.",""
"Radiation Protection Dosimetry","Radiat. Prot. Dosim.",""
"Radiation Research","Radiat. Res.",""
"Radiation Research. Supplement","Radiat. Res. Suppl.",""
"Radiatsionnaia Biologiia, Radioecologiia","Radiats. Biol. Radioecol.",""
"Radiatsionnaia biologiia, radioecologiia / Rossiiskaia akademiia nauk","Radiats Biol Radioecol",""
"Radiatsionnaya Bezopasnost i Zashchita AES","Radiats. Bezop. Zashch. AES",""
"Radical America","Radic Am",""
"Radical history review","Radic Hist Rev",""
"Radio Engineering and Electronic Physics (USSR) [translation of Radiotekhnika i Elektronika]","Radio Eng. Electron. Phys. (USSR)",""
"Radio Engineering and Electronics (USSR) [translation of Radiotekhnika i Elektronika]","Radio Eng. Electron. (USSR)",""
"Radio Science","Radio Sci.",""
"Radiobiologia, Radioterapia e Fisica Medica","Radiobiol. Radioter. Fis. Med.",""
"Radiobiologia, radioterapia, e fisica medica","Radiobiol Radioter Fis Med",""
"Radiobiologia, Radiotherapia","Radiobiol. Radiother.",""
"Radiobiologiia","Radiobiologiia",""
"Radiobiologiya","Radiobiologiya",""
"Radiocarbon","Radiocarbon",""
"Radiochemistry (Moscow, Russian Federation)","Radiochemistry (Moscow, Russ. Fed.)",""
"Radiochemistry (Moscow, Russian Federation)(Translation of Radiokhimiya)","Radiochemistry (Moscow, Russ. Fed.)",""
"Radiochemistry (New York, NY, United States)","Radiochemistry (N. Y., NY, U. S.)",""
"Radiochimica Acta","Radiochim. Acta",""
"Radiographics","Radiographics",""
"Radiographics : a review publication of the Radiological Society of North America, Inc","Radiographics",""
"Radiography","Radiography",""
"Radiography Today","Radiogr. Today",""
"Radioisotopes","Radioisotopes",""
"Radiokhimiya","Radiokhimiya",""
"Radiologe","Radiologe",""
"Radiologia","Radiologia",""
"Radiologia Austriaca","Radiol. Austriaca",""
"Radiologia Clinica","Radiol. Clin. (Basel)",""
"Radiologia Clinica et Biologica","Radiol. Clin. Biol.",""
"Radiologia Diagnostica","Radiol. Diagn. (Berl.)",""
"Radiologia interamericana","Radiol Interam",""
"Radiologia Medica","Radiol. Med. (Torino)",""
"Radiologia pratica","Radiol Prat",""
"Radiologic Clinics of North America","Radiol. Clin. North Am.",""
"Radiologic Technology","Radiol. Technol.",""
"Radiological Health Data and Reports","Radiol. Health Data Rep.",""
"Radiology","Radiology",""
"Radiology and Oncology","Radiol. Oncol.",""
"Radiology Management","Radiol. Manage.",""
"Radiology of Infectious Diseases","Radiol. Infect. Dis.",""
"Radiophysics and Quantum Electronics","Radiophys. Quantum Electron.",""
"Radioprotection","Radioprotection",""
"Radiotekhnika i Elektronika (Moscow)","Radiotekh. Elektron. (Moscow)",""
"Radiotekhnika i Elektronika [Radio Engineering and Electronic Physics (USSR)]","Radiotekh. Elektron. [Radio Eng. Electron. Phys. (USSR)]",""
"Radiotekhnika i Elektronika [Radio Engineering and Electronics (USSR)]","Radiotekh. Elektron. [Radio Eng. Electron. (USSR)]",""
"Radioterapia, radiobiologia e fisica medica","Radioter Radiobiol Fis Medica",""
"Radiotherapy and Oncology","Radiother. Oncol.",""
"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology","Radiother Oncol",""
"Radovi Medicinskog faculteta u Zagrebu","Rad Med Fak Zagrebu",""
"Radovi Medicinskog Fakulteta u Zagrebu","Rad. Med. Fak. Zagrebu",""
"Rajasthan medical journal","Rajasthan Med J",""
"Ramparts","Ramparts",""
"Rand Journal of Economics","Rand J. Econ.",""
"RANF Review","RANF Rev.",""
"Ranliao Huaxue Xuebao","Ranliao Huaxue Xuebao",""
"Rapid Communications in Mass Spectrometry","Rapid Commun. Mass Spectrom.",""
"Rapid communications in mass spectrometry : RCM","Rapid Commun Mass Spectrom",""
"RAPRA Review Reports","Rapra Rev. Rep.",""
"Rare Metals","Rare Met.",""
"Rare Metals (Beijing, China)","Rare Met. (Beijing, China)",""
"Rare Metals Materials And Engineering","Rare Met. Mater. Eng.",""
"Rasayan Journal of Chemistry","Rasayan J. Chem.",""
"Rasplavy","Rasplavy",""
"Rasprave i grada za povijest znanosti / Hrvatska akademija znanosti i umjetnosti","Raspr Grada Povij Znan",""
"Rassegna Clinico-Scientifica","Rass. Clin. Sci.",""
"Rassegna degli archivi di Stato","Rass Arch Stato",""
"Rassegna di Clinica Terapia e Scienze Affini","Rass. Clin. Ter.",""
"Rassegna di dermatologia e di sifilografia","Rass Dermatol Sifilogr",""
"Rassegna di Dermatologia e Sifilografia","Rass. Dermatol. Sifilogr.",""
"Rassegna di Fisiopatologia Clinica e Terapeutica","Rass. Fisiopatol. Clin. Ter.",""
"Rassegna di medicina industriale e di igiene del lavoro","Rass Med Ind Ig Lav",""
"Rassegna di medicina sperimentale","Rass Med Sper",""
"Rassegna di Neurologia Vegetativa","Rass. Neurol. Veg.",""
"Rassegna di Neuropsichiatria e Scienze Affini","Rass. Neuropsichiatr.",""
"Rassegna di Studi Psichiatrici","Rass. Studi Psichiatr.",""
"Rassegna giuliana di medicina","Rass Giuliana Med",""
"Rassegna Internazionale di Clinica e Terapia","Rass. Int. Clin. Ter.",""
"Rassegna Internazionale di Stomatologia Pratica","Rass. Int. Stomatol. Prat.",""
"Rassegna italiana di chirurgia e medicina","Rass Ital Chir Med",""
"Rassegna italiana di gastro-enterologia","Rass Ital Gastroenterol",""
"Rassegna italiana di sociologia","Rass Ital Sociol",""
"Rassegna medica","Rass Medica",""
"Rassegna Medica Sarda","Rass. Med. Sarda",""
"Rassegna Odontotecnica","Rass. Odontotec.",""
"Rassegna Penitenziaria e Criminologica","Rass. Penititenziaria. Crim.",""
"Rassegna storica del Risorgimento : organo della Societa nazionale per la storia del Risorgimento italiano","Rass Stor Risorgim",""
"Rassegna Trimestrale di Odontoiatria","Rass. Trimest. Odontoiatr.",""
"Rasy i narody / Akademiia nauk SSSR, Institut etnografii im. N.N. Miklukho-Maklaia","Rasy Nar Sovrem Etn Ras Probl",""
"Ratio juris","Ratio Juris",""
"Rational Drug Therapy","Ration. Drug Ther.",""
"Raumforschung und Raumordnung","Raumforsch Raumordn",""
"Raumplanung, Informationshefte","Raumplan., Inf.h.",""
"Ravintsara : collection medecine, sante publique","Ravintsara",""
"Rays","Rays",""
"RCA Review","RCA Rev.",""
"RCM midwives : the official journal of the Royal College of Midwives","RCM Midwives",""
"RCM midwives journal : official journal of the Royal College of Midwives","RCM Midwives J",""
"RCN Nursing Standard","RCN Nurs. Stand.",""
"RDH","RDH",""
"Re dai yi xue za zhi","Journal of tropical medicine|Re Dai Yi Xue Za Zhi",""
"Reaching out","Reach Out",""
"Reaction Chemistry & Engineering","React. Chem. Eng.",""
"Reaction Kinetics and Catalysis Letters","React. Kinet. Catal. Lett.",""
"Reaction Kinetics, Mechanisms and Catalysis","React. Kinet., Mech. Catal.",""
"Reactive & Functional Polymers","React. Funct. Polym.",""
"Reactive and Functional Polymers","React. Funct. Polym.",""
"Reactive Polymers","React. Polym.",""
"Readers Digest","Read. Dig.",""
"Real property, probate, and trust journal","Real Property Probate Trust J",""
"Reales sitios","R Sitios",""
"Realites Cliniques","Real. Clin.",""
"Realites cliniques : revue europeenne d'odontologie","Real Clin",""
"Reanimation et Organes Artificiels","Reanim. Organes Artif.",""
"Reanimation et organes artificiels. Wiederbelebung und kunstliche Organe. Reanimation and artificial organs","Reanim Organes Artif",""
"Reason","Reason",""
"Reason papers","Reason Pap",""
"Recent Advances in Biological Psychiatry","Recent Adv. Biol. Psychiatry",""
"Recent Advances in Cardiovascular Drug Discovery","Recent Adv. Cardiovasc. Drug Discovery",""
"Recent Advances in Clinical Nuclear Medicine","Recent Adv. Clin. Nucl. Med.",""
"Recent Advances in DNA & Gene Sequences","Recent Adv. DNA Gene Sequences",""
"Recent Advances in Nursing","Recent Adv. Nurs.",""
"Recent Advances in Studies on Cardiac Structure and Metabolism","Recent Adv. Stud. Cardiac Struct. Metab.",""
"Recent Developments in Alcoholism","Recent Dev. Alcohol.",""
"Recent developments in alcoholism : an official publication of the American Medical Society on Alcoholism, the Research Society on Alcoholism, and the National Council on Alcoholism","Recent Dev Alcohol",""
"Recent Pat. Biotechnol.","Recent Pat. Biotechnol.",""
"Recent Patents on Anti-Cancer Drug Discovery","Recent Pat. Anti-Cancer Drug Discovery",""
"Recent Patents on Anti-Infective Drug Discovery","Recent Pat. Anti-Infect. Drug Discovery",""
"Recent Patents on Biotechnology","Recent Pat. Biotechnol.",""
"Recent patents on cardiovascular drug discovery","Recent Patents Cardiovasc Drug Discov",""
"Recent Patents on CNS Drug Discovery","Recent Pat. CNS Drug Discovery",""
"Recent Patents on DNA & Gene Sequences","Recent Pat. DNA Gene Sequences",""
"Recent Patents on Drug Delivery & Formulation","Recent Pat. Drug Delivery Formulation",""
"Recent Patents on Endocrine, Metabolic & Immune Drug Discovery","Recent Pat. Endocr., Metab. Immune Drug Discovery",""
"Recent Patents on Inflammation & Allergy Drug Discovery","Recent Pat. Inflammation Allergy Drug Discovery",""
"Recent Patents on Nanotechnology","Recent Pat. Nanotechnol.",""
"Recent Progress in Hormone Research","Recent Prog. Horm. Res.",""
"Recent Results in Cancer Research","Recent Results Cancer Res.",""
"Recent results in cancer research. Fortschritte der Krebsforschung. Progres dans les recherches sur le cancer","Recent Results Cancer Res",""
"Recenti Progressi in Medicina","Recenti Prog. Med.",""
"Receptor","Receptor",""
"Receptors & channels","Receptors Channels",""
"Receptors & signal transduction","Recept Signal Transduct",""
"Receptors and Channels","Receptors Channels",""
"Receptors and Signal Transduction","Recept. Signal Transduct.",""
"Recherche en Soins Infirmiers","Rech. Soins Infirm.",""
"Recherche sociale","Rech Soc",""
"Recherche, La","Recherche",""
"Recherches","Recher Fed Groupes Etud Recher Inst",""
"Recherches amerindiennes au Quebec","Rech Amerindien Que",""
"Recherches economiques de Louvain","Rech Econ Louvain",""
"Recherches feministes","Rech fem",""
"Recherches geographiques a Strasbourg","Rech Geogr Strasbg",""
"Recherches sociographiques","Rech Sociogr",""
"Recombinant DNA Technical Bulletin","Recomb. DNA Tech. Bull.",""
"Reconstruction Surgery and Traumatology","Reconstr. Surg. Traumatol.",""
"Reconstructionist","Reconstructionist",""
"Record","Record (Washington)",""
"Record of Chemical Progress","Rec. Chem. Prog.",""
"Records of Buckinghamshire, or, Papers and notes on the history, antiquities, and architecture of the county, together with the proceedings of the Architectural and Archaeological Society for the County of Buckingham","Rec Bucks",""
"Records of the Columbia Historical Society, Washington, D.C","Rec Columb Hist Soc",""
"Recruit & retain : a monthly publication for professionals concerned with nurse recruitment and retention","Recruit Retain",""
"Recruit and Retain","Recruit Retain",""
"Recruitment & retention report","Recruit Retent Rep",""
"Recruitment and Retention Report","Recruit. Retent. Rep.",""
"Recruitment, retention & restructuring report","Recruit Retent Restruct Rep",""
"Recruitment, Retention and Restructuring Report","Recruit. Retent. Restruct. Rep.",""
"Recueil de medecine veterinaire","Rec Med Vet Ec Alfort",""
"Recueil des Travaux Chimiques des Pays-Bas","Recl. Trav. Chim. Pays-Bas",""
"Recueil des Travaux Chimiques des Pays-Bas Journal of the Royal Netherlands Chemical Society","Recl. Trav. Chim. Pays-Bas",""
"Red River Valley historical review","Red River Val Hist Rev",""
"Redbook : the magazine for young adults","Redbook",""
"Redox Biology","Redox Biol.",""
"Redox report : communications in free radical research","Redox Rep",""
"REFA-Nachrichten","REFA-Nachr.",""
"References en gynecologie obstetrique","Ref Gynecol Obstet",""
"Reflections","Reflections",""
"Reflections / Sigma Theta Tau","Reflections",""
"Reflections on nursing leadership / Sigma Theta Tau International, Honor Society of Nursing","Reflect Nurs Leadersh",""
"Refractive & corneal surgery","Refract Corneal Surg",""
"Refractive and Corneal Surgery","Refract. Corneal Surg.",""
"Refractories and Industrial Ceramics","Refract. Ind. Ceram",""
"Refu'ah veterinarit : riv'on Histadrut ha-rof'im ha-veterinariyim be-Erets-Yisra'el","Refu Vet",""
"Refu'at ha-peh veha-shinayim (1993)","Refuat Hapeh Vehashinayim",""
"Refu'at ha-peh veha-shinayim (Tel Aviv, Israel : 1969)","Refuat Hapeh Vehashinayim",""
"Refu'at ha-shinayim (Tel Aviv, Israel : 1944)","Refuat Hashinayim",""
